url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,isKnown,answer
https://www.facebook.com/people/Ray-Carter/1831898372,53,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.188679245283019,0.0,0,0,0,0,0,2,1,0,0,1,0,6,4,3,3,3,10,8,10,6.0,5.5,6.25,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Kisses/35152599010,49,16,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.224489795918367,0.0,0,0,0,0,0,2,0,0,0,0,0,5,6,3,3,5,11,8,11,6.6,5.5,7.33333333333333,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Jean-Sebastien-Giguere/737063097,64,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.140625,0.0,0,0,0,0,0,2,0,0,0,1,0,7,4,3,3,4,9,8,9,6.57142857142857,5.5,7.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Hannah-Foster/278500168,55,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.163636363636364,0.0,0,0,0,0,0,2,1,0,0,1,0,6,6,3,3,6,9,8,9,6.33333333333333,5.5,6.75,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/American-Youth-Football/115517191828939,70,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.214285714285714,0.0,0,0,0,0,0,2,0,0,0,0,0,7,8,3,3,5,15,8,15,7.42857142857143,5.5,8.2,0,1,0,0,0,0,207,0.323671497584541,0.676328502415459,0.0,26,0.0,0.0,0.0,0.0,0,1,12.5,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Ed-Sanders/113382405338693,57,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.263157894736842,0.0,0,0,0,0,0,2,1,0,0,0,0,6,7,2,3,2,15,8,15,6.66666666666667,5.5,7.25,0,1,0,0,0,0,91,0.043956043956044,0.956043956043956,0.0,7,0.0,0.0,0.0,0.0,0,1,2.5,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/jf.trepanier,37,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,4,2,3,2,9,8,9,5.5,5.5,5.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/David-Klamer/1394180887,55,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.181818181818182,0.0,0,0,0,0,0,2,1,0,0,1,0,6,5,3,3,5,10,8,10,6.33333333333333,5.5,6.75,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Marc-Tasse/664709001,52,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.173076923076923,0.0,0,0,0,0,0,2,1,0,0,0,0,6,7,3,3,4,9,8,9,5.83333333333333,5.5,6.0,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/ECONOCHRIST/70354714295,54,16,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.203703703703704,0.0,0,0,0,0,0,2,0,0,0,0,0,5,4,3,3,5,11,8,11,7.6,5.5,9.0,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Gilles-Allard/765458808,55,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.163636363636364,0.0,0,0,0,0,0,2,1,0,0,1,0,6,7,3,3,6,9,8,9,6.33333333333333,5.5,6.75,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/PageCinemasGuzzo,41,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,5,3,3,16,16,8,16,9.0,5.5,16.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Nice-make-up-Your-face-doesnt-match-your-neckat-all-Good-job/107037032667041,107,16,1,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.14018691588785,0.0,0,0,0,0,0,2,0,0,0,0,0,16,7,2,3,2,15,8,15,5.0,5.5,4.92857142857143,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/charles.perkins2,41,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.024390243902439,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,7,8,8,8,6.5,5.5,7.5,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Tim-Rozon/105600002807947,56,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.267857142857143,0.0,0,0,0,0,0,2,1,0,0,0,0,6,10,3,3,3,15,8,15,6.5,5.5,7.0,0,1,0,0,0,0,87,0.0459770114942529,0.954022988505747,0.0,7,0.0,0.0,0.0,0.0,0,1,2.63157894736842,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Coll%C3%A8ge-de-Maisonneuve/112649222080092,74,16,1,2,2,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0.22972972972973,0.0,0,0,0,0,0,2,0,0,0,1,0,9,11,2,3,2,15,8,15,6.0,5.5,6.14285714285714,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Pamela-Winchester/1090297881,60,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.166666666666667,0.0,0,0,0,0,0,2,1,0,0,1,0,6,5,3,3,6,10,8,10,7.16666666666667,5.5,8.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Jean-Yves-Dorion/663977627,58,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.155172413793103,0.0,0,0,0,0,0,2,0,0,0,1,0,7,6,3,3,4,9,8,9,5.71428571428571,5.5,5.8,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/dbizz92,32,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0625,0.0,0,0,0,0,0,2,0,0,0,1,0,3,5,3,3,7,8,8,7,6.0,5.5,7.0,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Universit%C3%A9-de-Montr%C3%A9al-Faculty-of-Veterinary-Medicine/113137685366494,110,16,1,2,6,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,1,0,0,0,0,0.172727272727273,0.0,0,0,0,0,0,2,0,0,0,0,0,15,6,2,3,2,15,8,15,5.6,5.5,5.61538461538462,0,1,0,0,0,0,91,0.043956043956044,0.956043956043956,0.0,7,0.0,0.0,0.0,0.0,0,1,2.5,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Chesnee-Eagle-Football/142092264408,66,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.181818181818182,0.0,0,0,0,0,0,2,0,0,0,0,0,7,9,3,3,5,12,8,12,6.85714285714286,5.5,7.4,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Gerry-Sklavounos/22634974355,59,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.186440677966102,0.0,0,0,0,0,0,2,1,0,0,1,0,6,7,3,3,5,11,8,11,7.0,5.5,7.75,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Pat-Burns/10110733,50,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.16,0.0,0,0,0,0,0,2,1,0,0,0,0,6,6,3,3,3,8,8,8,5.5,5.5,5.5,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/eliza.nichols,38,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,5,8,8,7,5.75,5.5,6.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Monty-Stickles/100000119100465,62,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.241935483870968,0.0,0,0,0,0,0,2,1,0,0,1,0,6,16,3,3,5,15,8,15,7.5,5.5,8.5,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Yale-Divinity-School/170005583054040,67,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.223880597014925,0.0,0,0,0,0,0,2,0,0,0,0,0,7,9,3,3,4,15,8,15,7.0,5.5,7.6,0,1,0,0,0,0,203,0.310344827586207,0.689655172413793,0.0,25,0.0,0.0,0.0,0.0,0,1,12.9032258064516,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Verne-Langdon/105555786144221,60,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.25,0.0,0,0,0,0,0,2,1,0,0,0,0,6,12,3,3,5,15,8,15,7.16666666666667,5.5,8.0,0,1,0,0,0,0,87,0.0459770114942529,0.954022988505747,0.0,7,0.0,0.0,0.0,0.0,0,1,2.63157894736842,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/George-Marshall/1534466432,58,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.172413793103448,0.0,0,0,0,0,0,2,1,0,0,1,0,6,7,3,3,6,10,8,10,6.83333333333333,5.5,7.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Charles-Shields/100001031760196,63,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.238095238095238,0.0,0,0,0,0,0,2,1,0,0,1,0,6,10,3,3,6,15,8,15,7.66666666666667,5.5,8.75,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/mailprint,34,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,3,4,3,3,9,9,8,9,6.66666666666667,5.5,9.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/lakechabot,35,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,3,10,10,8,10,7.0,5.5,10.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Mike-Botts/108417085845368,57,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.263157894736842,0.0,0,0,0,0,0,2,1,0,0,0,0,6,5,3,3,4,15,8,15,6.66666666666667,5.5,7.25,0,1,0,0,0,0,91,0.043956043956044,0.956043956043956,0.0,7,0.0,0.0,0.0,0.0,0,1,2.5,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Andrew-De-La-Rue/651666116,58,16,1,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.155172413793103,0.0,0,0,0,0,0,2,0,0,0,1,0,8,8,2,3,2,9,8,9,4.875,5.5,4.66666666666667,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/ted.connolly,37,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,6,3,3,3,8,8,8,5.5,5.5,5.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/charles.gregory1,41,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.024390243902439,0.0,0,0,0,0,0,3,0,0,0,1,0,4,4,3,3,7,8,8,8,6.5,5.5,7.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/jamestaylordouglas,43,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,3,4,3,3,18,18,8,18,9.66666666666667,5.5,18.0,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/grenier.sylvain,40,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,3,7,8,8,7,6.25,5.5,7.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Vanessa-Lengies/41432476600,58,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.189655172413793,0.0,0,0,0,0,0,2,1,0,0,0,0,6,7,3,3,5,11,8,11,6.83333333333333,5.5,7.5,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Saul-Swimmer/104057326298577,59,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.254237288135593,0.0,0,0,0,0,0,2,1,0,0,0,0,6,6,3,3,4,15,8,15,7.0,5.5,7.75,0,1,0,0,0,0,87,0.0459770114942529,0.954022988505747,0.0,7,0.0,0.0,0.0,0.0,0,1,2.63157894736842,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Bernard-Derome/112287268787920,61,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.245901639344262,0.0,0,0,0,0,0,2,1,0,0,1,0,6,6,3,3,5,15,8,15,7.33333333333333,5.5,8.25,0,1,0,0,0,0,97,0.0515463917525773,0.948453608247423,0.0,8,0.0,0.0,0.0,0.0,0,1,2.38095238095238,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Rola-Brzobohata/100000328995313,63,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.238095238095238,0.0,0,0,0,0,0,2,1,0,0,1,0,6,15,3,3,4,15,8,15,7.66666666666667,5.5,8.75,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Creature-Comforts/117720528264576,64,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.234375,0.0,0,0,1,0,0,2,1,0,0,0,0,6,6,3,3,5,15,8,15,7.83333333333333,5.5,9.0,0,1,0,0,0,0,160,0.2625,0.7375,0.0,26,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Astral-Medias-National-Day-of-Caring-for-Kids-Radiothon/287812032121?v=wall,106,16,1,2,8,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.113207547169811,0.0,0,0,0,0,0,2,0,0,0,0,0,15,5,1,3,1,12,8,12,5.33333333333333,5.5,5.30769230769231,0,1,0,0,0,0,183,0.284153005464481,0.715846994535519,0.0,24,0.0,0.0,0.0,0.0,0,1,13.3333333333333,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Nathan-Philip-Brown/591255183,61,16,1,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.147540983606557,0.0,0,0,0,0,0,2,0,0,0,1,0,7,5,3,3,5,9,8,9,6.14285714285714,5.5,6.4,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/nell.stewart,37,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,5,3,3,4,8,8,7,5.5,5.5,5.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Ruba-Nadda/105625789470435,57,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.263157894736842,0.0,0,0,0,0,0,2,1,0,0,0,0,6,5,3,3,4,15,8,15,6.66666666666667,5.5,7.25,0,1,0,0,0,0,87,0.0459770114942529,0.954022988505747,0.0,7,0.0,0.0,0.0,0.0,0,1,2.63157894736842,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/anderson.bud,37,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,4,3,3,3,8,8,8,5.5,5.5,5.5,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/pages/Royal-Victoria-College-RVC-Offici%C3%A1l-Group-2011-2012/132018963544280,103,16,1,2,7,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0.242718446601942,0.0,0,0,0,0,0,2,0,0,0,0,0,14,8,2,3,2,15,8,15,5.57142857142857,5.5,5.58333333333333,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Marc-Brassard/602777333,55,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.163636363636364,0.0,0,0,0,0,0,2,1,0,0,1,0,6,11,3,3,4,9,8,9,6.33333333333333,5.5,6.75,0,1,0,0,0,0,68,0.411764705882353,0.588235294117647,0.0,5,0.0,0.0,0.0,0.0,0,1,5.88235294117647,0,0.0,100.0,0,0,0,66.6666666666667,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/BeautifulCreatures,43,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,3,4,3,3,18,18,8,18,9.66666666666667,5.5,18.0,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/impactmontreal?sk=app_186690134728626,62,16,1,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.241935483870968,0.0,0,0,0,0,0,2,0,0,0,0,0,6,6,2,3,2,15,8,15,7.5,5.5,8.5,0,1,0,0,0,0,43,0.232558139534884,0.767441860465116,0.0,1,0.0,0.0,0.0,0.0,0,1,20.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,1,-1,-1,0,0,-1,-1,1,1
https://www.facebook.com/people/Curtis-Goodwin/1241407186,57,16,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.175438596491228,0.0,0,0,0,0,0,2,1,0,0,0,0,6,5,3,3,6,10,8,10,6.66666666666667,5.5,7.25,0,1,0,0,0,0,61,0.442622950819672,0.557377049180328,0.0,4,0.0,0.0,0.0,0.0,0,1,6.66666666666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1
